codigo_abonado,tipo_solicitud,canal_ingreso,servicio_afectado,falla,diagnostico,estado,fecha_ingreso,fecha_cierre,asesor_idx,tecnico_idx,escalado
TC104078,cambio_titular,whatsapp,,,,solucionado,2026-05-25 11:45:00,2026-05-27 14:50:00,7,5,
TCF102661,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-25 11:50:00,2026-05-25 11:50:00,11,2,
DQ102662,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-25 12:00:00,2026-05-25 13:10:00,4,2,
DQ100562,sin_internet,call_center,internet,,,solucionado,2026-05-25 12:10:00,2026-05-25 17:50:00,12,0,
DQ102664,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-25 13:00:00,2026-05-25 16:35:00,12,2,
DQ102670,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-25 14:20:00,2026-05-26 10:10:00,12,2,
VG102665,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-25 14:40:00,2026-05-26 11:55:00,6,0,
TCF103813,cambio_plan,call_center,,,,solucionado,2026-05-25 14:55:00,2026-05-30 15:45:00,10,3,
TCF102667,soporte_remoto,whatsapp,tv,SIN SEÑAL DE TV,,solucionado,2026-05-25 15:25:00,2026-06-01 10:20:00,0,0,
C102669,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-25 15:25:00,2026-05-26 12:25:00,8,1,
DQ102664,cambio_plan,caja,,,,solucionado,2026-05-25 15:30:00,2026-05-30 16:20:00,12,3,
SR100563,sin_internet,caja,internet,,ERROR DNS,solucionado,2026-05-25 15:40:00,2026-05-26 10:10:00,1,0,
SR102668,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cancelado,2026-05-25 15:45:00,2026-05-26 10:50:00,14,1,
TC103814,cambio_plan,call_center,,,,solucionado,2026-05-25 16:05:00,2026-05-30 16:25:00,10,3,
VG102671,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-25 16:45:00,2026-05-27 16:45:00,6,0,
VG100273,cambio_plan,call_center,,,,solucionado,2026-05-25 16:45:00,2026-05-30 16:40:00,6,3,
C102672,soporte_remoto,call_center,tv,FALLAS CON LA TV,,cerrado_sin_contacto,2026-05-25 16:50:00,2026-05-26 15:15:00,13,1,
VG102673,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-25 17:05:00,2026-05-28 08:40:00,6,0,
TC104079,cambio_titular,call_center,,,,solucionado,2026-05-25 17:35:00,2026-05-27 15:00:00,18,5,
DQ102674,soporte_remoto,call_center,tv,FALLAS CON LA TV,,cerrado_sin_contacto,2026-05-25 18:20:00,2026-05-26 13:35:00,25,2,
CH102675,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-26 08:30:00,2026-05-26 15:25:00,2,1,
TC102676,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 08:30:00,2026-05-28 09:40:00,18,0,
VG100234,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-05-26 08:40:00,2026-05-26 10:35:00,6,0,
VG102677,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 08:40:00,2026-05-28 09:45:00,6,0,
DQ100964,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 08:55:00,2026-05-26 13:00:00,4,2,
VG102678,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 08:55:00,2026-05-28 10:10:00,6,0,
CH102679,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 09:00:00,2026-05-26 12:00:00,2,1,
DQ102347,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-26 09:00:00,2026-05-27 09:00:00,4,2,
SR103815,cambio_plan,call_center,,,,solucionado,2026-05-26 09:30:00,2026-05-28 18:00:00,1,3,
C104080,cambio_titular,whatsapp,,,,solucionado,2026-05-26 09:50:00,2026-05-27 16:30:00,8,5,
DQ102680,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-26 10:30:00,2026-05-27 16:30:00,4,2,
C102052,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 10:45:00,2026-05-27 09:30:00,17,1,
TCF104081,cambio_titular,whatsapp,,,,solucionado,2026-05-26 10:50:00,2026-05-27 15:50:00,10,5,
DQ102681,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 10:55:00,2026-05-29 16:35:00,17,2,
C102682,soporte_remoto,caja,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-26 11:05:00,2026-05-27 15:50:00,8,1,
SR102683,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 11:15:00,2026-05-27 10:50:00,14,1,
SG102684,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 11:15:00,2026-05-28 11:20:00,3,2,
SR102685,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 11:15:00,2026-05-27 13:00:00,1,1,
CH101440,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 11:25:00,2026-05-27 15:15:00,2,1,
TC102686,soporte_remoto,call_center,tv,PROGRAMACIÓN DE TV,,solucionado,2026-05-26 11:25:00,2026-05-28 10:55:00,7,0,
SR104083,cambio_titular,call_center,,,,solucionado,2026-05-26 11:30:00,2026-05-27 16:40:00,1,5,
C100564,sin_internet,whatsapp,internet,,BLOQUEO DE EQUIPO,solucionado,2026-05-26 11:55:00,2026-05-27 15:30:00,15,0,
SG101413,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 11:55:00,2026-05-28 11:25:00,3,2,
DQ102687,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 12:00:00,2026-05-27 17:10:00,4,2,
SG103816,cambio_plan,whatsapp,,,,solucionado,2026-05-26 12:15:00,2026-06-01 12:00:00,3,3,
DQ101496,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 12:35:00,2026-05-27 17:30:00,4,2,
TC102688,soporte_remoto,call_center,internet,PROBLEMAS CON TEST DE VELOCIDAD,,solucionado,2026-05-26 13:00:00,2026-05-28 11:55:00,19,2,
VG102689,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 13:10:00,2026-05-28 12:30:00,17,2,
SG103817,cambio_plan,whatsapp,,,,solucionado,2026-05-26 13:10:00,2026-05-29 10:25:00,9,3,
C103818,cambio_plan,call_center,,,,solucionado,2026-05-26 13:10:00,2026-06-01 12:05:00,8,3,
SG103817,cambio_titular,call_center,,,,solucionado,2026-05-26 13:10:00,2026-05-28 17:50:00,9,5,
SR103819,cambio_plan,call_center,,,,solucionado,2026-05-26 13:45:00,2026-06-01 12:10:00,1,3,
TCF102690,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 13:55:00,2026-05-28 16:05:00,10,2,
TC102691,soporte_remoto,caja,tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 14:00:00,2026-05-28 11:05:00,28,2,
TC102692,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 14:10:00,2026-05-28 10:35:00,7,0,
CH103820,cambio_plan,whatsapp,,,,solucionado,2026-05-26 14:20:00,2026-06-01 12:15:00,16,3,
SR100501,soporte_remoto,whatsapp,tv,CANALES LLUVIOSOS/PIXELADOS,,cerrado_sin_contacto,2026-05-26 14:30:00,2026-05-27 15:05:00,1,1,
DQ102694,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 14:45:00,2026-05-27 16:55:00,4,2,
DQ100924,soporte_remoto,call_center,internet_tv,FALLAS CON LA TV,,solucionado,2026-05-26 14:55:00,2026-05-29 17:55:00,10,2,
SR102695,soporte_remoto,whatsapp,tv,CANALES INTERMITENTES,,solucionado,2026-05-26 15:05:00,2026-05-27 15:30:00,1,1,
SG102696,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 15:15:00,2026-05-28 17:00:00,3,2,
C102697,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 15:25:00,2026-05-27 16:15:00,13,1,
C102698,soporte_remoto,caja,internet_tv,LENTITUD E INTERMITENCIA,,cancelado,2026-05-26 15:30:00,2026-05-28 08:35:00,8,1,
DQ100950,cambio_plan,call_center,,,,solucionado,2026-05-26 15:55:00,2026-06-01 12:20:00,4,3,
DQ104082,cambio_titular,whatsapp,,,,solucionado,2026-05-26 16:15:00,2026-05-27 14:25:00,4,5,
TC102699,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 16:20:00,2026-05-28 10:40:00,18,0,
SR102039,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-26 16:40:00,2026-05-28 16:25:00,1,1,
TC102700,soporte_remoto,whatsapp,tv,PROGRAMACIÓN DE TV,,solucionado,2026-05-26 16:55:00,2026-05-28 11:30:00,7,0,
C103497,cambio_plan,caja,,,,solucionado,2026-05-26 17:25:00,2026-06-01 12:30:00,16,3,
SG103821,cambio_plan,call_center,,,,solucionado,2026-05-26 17:40:00,2026-06-01 12:30:00,3,3,
C101858,cambio_plan,whatsapp,,,,solucionado,2026-05-26 17:40:00,2026-06-01 12:35:00,13,3,
DQ102701,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 08:20:00,2026-06-01 09:00:00,4,2,
VG102702,soporte_remoto,call_center,tv,PROGRAMACIÓN DE TV,,solucionado,2026-05-27 08:30:00,2026-05-28 11:45:00,17,0,
TC101358,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 08:40:00,2026-05-27 09:05:00,11,2,
SR100565,sin_internet,whatsapp,internet,,BLOQUEO DE EQUIPO,solucionado,2026-05-27 08:55:00,2026-05-27 15:40:00,14,0,
VG102722,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 09:00:00,2026-05-28 17:35:00,6,2,
TC102703,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 09:10:00,2026-05-27 09:15:00,11,2,
TC102723,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-27 09:30:00,2026-05-27 09:30:00,28,1,
DQ102704,soporte_remoto,call_center,tv,SIN SEÑAL DE TV,,solucionado,2026-05-27 09:45:00,2026-06-01 09:20:00,19,2,
TC101022,soporte_remoto,caja,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 09:50:00,2026-05-28 12:10:00,7,0,
SR100566,sin_internet,caja,internet,,BLOQUEO DE EQUIPO,solucionado,2026-05-27 10:15:00,2026-05-27 16:05:00,1,0,
C102705,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 10:20:00,2026-05-28 09:50:00,13,1,
C100567,sin_internet,call_center,internet,,,solucionado,2026-05-27 10:50:00,2026-05-27 16:15:00,15,0,
TC102706,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 10:50:00,2026-05-28 10:05:00,19,1,
SR102707,soporte_remoto,call_center,tv,PROGRAMACIÓN DE TV,,solucionado,2026-05-27 10:50:00,2026-05-28 16:35:00,17,1,
TCF102708,soporte_remoto,call_center,tv,FALLAS CON LA TV,,solucionado,2026-05-27 10:50:00,2026-05-28 12:35:00,10,0,
DQ102709,soporte_remoto,call_center,tv,FALLAS CON LA TV,,solucionado,2026-05-27 11:10:00,2026-06-01 09:35:00,25,2,
SR102710,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 11:15:00,2026-05-28 16:50:00,14,1,
TC102711,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 13:55:00,2026-05-28 10:20:00,17,1,
VG102712,soporte_remoto,whatsapp,tv,SIN SEÑAL DE TV,,solucionado,2026-05-27 13:55:00,2026-05-28 12:55:00,6,0,
SG103822,cambio_plan,whatsapp,,,,solucionado,2026-05-27 13:55:00,2026-06-01 12:40:00,27,3,
SR102713,soporte_remoto,call_center,tv,PROGRAMACIÓN DE TV,,solucionado,2026-05-27 14:00:00,2026-05-28 17:00:00,16,1,
TC100812,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 14:05:00,2026-05-28 10:35:00,28,1,
TC102714,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-27 15:10:00,2026-05-28 10:45:00,0,1,
CH100721,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 15:10:00,2026-05-28 17:05:00,2,1,
SR102716,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-27 16:05:00,2026-05-28 17:40:00,1,1,
C102717,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 16:15:00,2026-05-28 17:10:00,11,2,
C102718,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 16:45:00,2026-05-27 16:45:00,13,1,
TC102715,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 17:00:00,2026-05-27 17:00:00,11,2,
SR102719,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-27 17:10:00,2026-05-28 17:50:00,14,1,
SG102720,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 17:10:00,2026-05-28 17:20:00,3,2,
DQ102245,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 17:25:00,2026-06-01 09:45:00,12,2,
DQ104084,cambio_titular,whatsapp,,,,solucionado,2026-05-27 18:00:00,2026-05-28 17:55:00,12,5,
DQ102721,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-27 18:05:00,2026-06-01 11:00:00,4,2,
C100568,sin_internet,call_center,internet,,BLOQUEO DE EQUIPO,solucionado,2026-05-28 09:30:00,2026-05-28 09:30:00,13,0,
C102726,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 09:30:00,2026-05-28 12:30:00,17,1,
DQ104087,cambio_titular,whatsapp,,,,solucionado,2026-05-28 09:30:00,2026-06-01 09:35:00,12,5,
C102724,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 09:40:00,2026-05-28 12:05:00,13,1,
C102725,soporte_remoto,call_center,internet,PROBLEMAS CON TEST DE VELOCIDAD,,cerrado_sin_contacto,2026-05-28 09:40:00,2026-05-28 12:15:00,13,1,
C103823,cambio_plan,call_center,,,,solucionado,2026-05-28 09:50:00,2026-06-03 12:30:00,8,3,
C103823,cambio_titular,call_center,,,,solucionado,2026-05-28 09:50:00,2026-05-29 11:25:00,8,5,
TC102733,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 10:00:00,2026-05-29 09:35:00,7,0,
TC103827,cambio_plan,whatsapp,,,,solucionado,2026-05-28 10:00:00,2026-06-01 13:15:00,0,3,
SG102727,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 10:15:00,2026-05-28 16:00:00,3,2,
SR100563,cambio_plan,call_center,,,,solucionado,2026-05-28 10:25:00,2026-06-01 12:50:00,1,3,
TC102493,soporte_remoto,call_center,tv,CANALES LLUVIOSOS/PIXELADOS,,solucionado,2026-05-28 10:35:00,2026-05-29 08:40:00,0,0,
CH104085,cambio_titular,caja,,,,solucionado,2026-05-28 10:40:00,2026-05-29 11:40:00,2,5,
TCF103098,cambio_plan,call_center,,,,solucionado,2026-05-28 10:45:00,2026-06-02 10:05:00,10,3,
DQ104086,cambio_titular,call_center,,,,solucionado,2026-05-28 11:00:00,2026-05-29 11:00:00,12,5,
SG102728,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 11:50:00,2026-05-28 11:50:00,3,2,
SG103824,cambio_plan,call_center,,,,solucionado,2026-05-28 12:25:00,2026-06-03 12:30:00,3,3,
SG103824,cambio_titular,whatsapp,,,,solucionado,2026-05-28 12:25:00,2026-06-01 11:35:00,3,5,
TC102729,soporte_remoto,whatsapp,tv,SIN SEÑAL DE TV,,solucionado,2026-05-28 12:30:00,2026-05-28 12:30:00,11,2,
DQ100569,sin_internet,call_center,internet,,,cerrado_sin_contacto,2026-05-28 13:05:00,2026-05-28 15:50:00,5,0,
CH102730,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 13:20:00,2026-06-01 11:45:00,2,2,
CH100900,soporte_remoto,whatsapp,tv,PROGRAMACIÓN DE TV,,cerrado_sin_contacto,2026-05-28 13:40:00,2026-05-29 09:00:00,2,0,
C100016,sin_internet,call_center,internet,,VLAN DUPLICADA,solucionado,2026-05-28 14:00:00,2026-05-28 15:55:00,13,0,
C100570,sin_internet,call_center,internet,,VLAN DUPLICADA,solucionado,2026-05-28 14:20:00,2026-05-28 16:05:00,13,0,
TC102731,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 14:45:00,2026-05-29 09:10:00,7,0,
C100571,sin_internet,whatsapp,internet,,VLAN DUPLICADA,solucionado,2026-05-28 14:50:00,2026-05-28 16:10:00,8,0,
SG102732,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 14:50:00,2026-06-01 12:05:00,3,2,
C100572,sin_internet,call_center,internet,,VLAN DUPLICADA,solucionado,2026-05-28 15:00:00,2026-05-28 16:30:00,15,0,
TCF100573,sin_internet,call_center,internet,,EQUIPO NO ENGANCHA,solucionado,2026-05-28 15:00:00,2026-05-28 16:40:00,10,0,
CH101030,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 15:00:00,2026-05-29 09:55:00,2,0,
TCF103825,cambio_plan,whatsapp,,,,solucionado,2026-05-28 15:00:00,2026-06-01 12:55:00,10,3,
SR104088,cambio_titular,call_center,,,,solucionado,2026-05-28 15:45:00,2026-06-01 09:55:00,14,5,
DQ102734,soporte_remoto,whatsapp,tv,CANALES FALTANTES,,cerrado_sin_contacto,2026-05-28 15:50:00,2026-06-01 12:00:00,4,2,
CH100574,sin_internet,call_center,internet,,,cerrado_sin_contacto,2026-05-28 15:55:00,2026-05-28 17:05:00,2,0,
DQ102735,soporte_remoto,caja,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 16:05:00,2026-05-28 16:05:00,4,2,
TC102736,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 16:10:00,2026-05-29 10:05:00,33,0,
C102737,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 16:20:00,2026-05-29 16:25:00,8,1,
C100575,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-05-28 16:30:00,2026-05-28 17:15:00,13,0,
CH102738,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-28 16:45:00,2026-05-29 16:40:00,2,1,
TC100576,sin_internet,whatsapp,internet,,ERROR DNS,solucionado,2026-05-28 17:00:00,2026-05-28 17:25:00,18,0,
TC102739,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 17:00:00,2026-05-29 10:45:00,0,0,
TC102740,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-28 17:05:00,2026-05-29 11:45:00,0,0,
TC102741,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 17:05:00,2026-05-29 12:00:00,7,0,
DQ100577,sin_internet,whatsapp,internet,,WIFI RESETEADO,solucionado,2026-05-28 17:10:00,2026-05-28 17:50:00,10,0,
DQ102742,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,seguimiento,2026-05-28 17:30:00,,12,2,1
TC102744,soporte_remoto,whatsapp,tv,PROGRAMACIÓN DE TV,,solucionado,2026-05-28 18:00:00,2026-05-29 12:15:00,18,0,
DQ103826,cambio_plan,caja,,,,solucionado,2026-05-28 18:25:00,2026-06-01 13:00:00,12,3,
SG102743,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-28 18:40:00,2026-05-28 18:40:00,3,2,
C103829,cambio_plan,call_center,,,,solucionado,2026-05-29 07:15:00,2026-06-02 11:10:00,8,3,
C100578,sin_internet,call_center,internet,,VLAN DUPLICADA,solucionado,2026-05-29 08:30:00,2026-05-29 15:15:00,5,0,
TCF100579,sin_internet,call_center,internet,,VLAN DUPLICADA,solucionado,2026-05-29 08:45:00,2026-05-29 15:20:00,10,0,
C102745,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-29 08:45:00,2026-05-29 17:00:00,13,1,
SG102746,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 08:45:00,2026-05-29 08:45:00,3,2,
SG102747,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-29 08:50:00,2026-06-01 13:10:00,3,2,
TC102748,soporte_remoto,caja,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 09:00:00,2026-05-29 12:25:00,18,0,
TC102751,soporte_remoto,caja,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 09:00:00,2026-06-01 16:30:00,11,2,
TC100296,sin_internet,call_center,internet,,,cerrado_sin_contacto,2026-05-29 09:25:00,2026-05-29 15:40:00,0,0,
SR100580,sin_internet,call_center,internet,,VLAN DUPLICADA,solucionado,2026-05-29 09:35:00,2026-05-29 15:50:00,14,0,
DQ102749,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 09:35:00,2026-06-01 13:15:00,7,2,
C100581,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-05-29 09:40:00,2026-05-29 16:00:00,15,0,
DQ101150,soporte_remoto,whatsapp,tv,CANALES FALTANTES,,cerrado_sin_contacto,2026-05-29 09:40:00,2026-06-01 13:15:00,4,2,
DQ102750,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 09:50:00,2026-06-01 13:25:00,11,2,
C102752,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-05-29 10:00:00,2026-05-29 17:30:00,8,1,
DQ102753,soporte_remoto,caja,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-05-29 10:00:00,2026-05-29 10:00:00,11,2,
DQ102754,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 10:05:00,2026-05-29 10:05:00,11,2,
VG102498,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 10:05:00,2026-05-29 12:40:00,6,0,
SG102755,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 10:15:00,2026-06-01 16:40:00,9,2,
DQ102756,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 10:20:00,2026-05-29 10:20:00,11,2,
C100570,soporte_remoto,whatsapp,internet,PROBLEMAS CON CÁMARAS/DVR,,solucionado,2026-05-29 10:25:00,2026-05-29 17:45:00,5,1,
C102757,soporte_remoto,whatsapp,tv,CANALES FALTANTES,,solucionado,2026-05-29 10:25:00,2026-05-29 10:30:00,11,2,
C102758,soporte_remoto,caja,tv,PROGRAMACIÓN DE TV,,solucionado,2026-05-29 10:30:00,2026-05-29 15:45:00,17,1,
CH102759,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 10:35:00,2026-06-01 10:20:00,2,1,
TC102760,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 10:35:00,2026-05-29 10:40:00,11,2,
TCF104089,cambio_titular,call_center,,,,solucionado,2026-05-29 10:45:00,2026-06-01 09:40:00,10,5,
SG102761,soporte_remoto,call_center,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-05-29 10:50:00,2026-05-29 11:50:00,9,2,
C101668,soporte_remoto,caja,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-05-29 10:55:00,2026-06-01 10:25:00,8,1,
SR100582,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-05-29 11:40:00,2026-05-29 16:10:00,14,0,
SR100583,sin_internet,caja,internet,,,cerrado_sin_contacto,2026-05-29 11:55:00,2026-05-29 16:10:00,14,0,
SR100842,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 11:55:00,2026-05-29 12:05:00,11,2,
DQ102762,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-05-29 12:10:00,2026-05-29 12:20:00,11,2,
DQ102763,soporte_remoto,whatsapp,tv,SIN SEÑAL DE TV,,solucionado,2026-05-29 12:45:00,2026-06-01 16:40:00,25,2,
